StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q20,resentment1_control,resentment2_control,resentment3_control,resentment4_control,resentment_control_Same,resentment1_men,resentment2_men,resentment3_men,resentment4_men,resentment_men_Same,resentment1_women,resentment2_women,resentment3_women,resentment4_women,resentment_women_Same,resentment1_lgbt,resentment2_lgbt,resentment3_lgbt,resentment4_lgbt,resentment_lgbt_Same,attention_check,sexism1_control,sexism2_control,sexism3_control,sexism4_control,sexism5_control,sexism_control_Same,sexism1_white,sexism2_white,sexism3_white,sexism4_white,sexism5_white,sexism_white_Same,sexism1_black,sexism2_black,sexism3_black,sexism4_black,sexism5_black,sexism_black_Same,sexism1_lgbt,sexism2_lgbt,sexism3_lgbt,sexism4_lgbt,sexism5_lgbt,sexism_lgbt_Same,manip_check,ideology,sexual_orientation,gender,religion,italian,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,question_order,resentment_treat,sexism_treat
2020-07-02 01:00:29,2020-07-02 01:01:35,IP Address,*******,100,66,True,2020-07-02 01:01:36,R_1IMXxZKSqgotKG1,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,,,5efd85e8-49cf-6d0b-aa81-e5fc108bd6c8,19,2,1,16,2,2,1,1,2149,1,1,3
2020-07-02 01:02:49,2020-07-02 01:03:11,IP Address,*******,100,22,True,2020-07-02 01:03:12,R_2xx8arRhE5hePYg,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd8687-0476-220f-0974-a2abfbb450a9,22,2,-3105,16,2,-3105,1,4,85008,0,3,1
2020-07-02 01:03:12,2020-07-02 01:04:28,IP Address,*******,100,75,True,2020-07-02 01:04:28,R_sBZtQUKUrntlQiZ,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Neither agree nor disagree,Agree,Somewhat disagree,Strongly agree,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd8644-4466-da6a-fb8b-e46099c730b6,24,2,2,3,2,3,4,4,94025,0,1,1
2020-07-02 01:08:47,2020-07-02 01:09:19,IP Address,*******,100,31,True,2020-07-02 01:09:19,R_2v16QM3jXHip8Br,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,FALSE,,,,,FALSE,Somewhat disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd87d8-b7df-bd79-5ecd-074a3cb6bc43,18,2,1,15,2,2,6,4,89115,0,2,3
2020-07-02 01:18:27,2020-07-02 01:18:37,IP Address,*******,100,10,True,2020-07-02 01:18:37,R_3KH4bXvpX8IFFPd,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd8a18-b300-bd4b-4059-9b962262f2c1,19,1,1,15,2,-3105,7,3,76033,0,0,0
2020-07-02 01:18:20,2020-07-02 01:19:06,IP Address,*******,100,46,True,2020-07-02 01:19:06,R_1hTfUuel5GKUvzJ,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Agree,Agree,Agree,Agree,TRUE,,,,,FALSE,,,,,FALSE,Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd8a17-98ad-7887-5281-6f3ca6e9b0bc,27,1,1,1,2,4,1,4,95670,0,1,3
2020-07-02 01:41:16,2020-07-02 01:41:20,IP Address,*******,100,4,True,2020-07-02 01:41:21,R_1n78hMbLo1k1hxr,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd8f6f-4e67-50ec-2c1a-90d9ba871070,22,2,1,15,2,7,10,3,21217,0,2,2
2020-07-02 01:45:21,2020-07-02 01:45:59,IP Address,*******,100,37,True,2020-07-02 01:45:59,R_1JUv7uqZXq20x92,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,FALSE,,,,,,,5efd9088-f270-9c83-0515-d47aba878ce1,20,2,-3105,15,2,-3105,1,3,77587,1,1,3
2020-07-02 01:50:55,2020-07-02 01:51:38,IP Address,*******,100,43,True,2020-07-02 01:51:38,R_1GOF2XLEsk2YxYg,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd919f-7c8c-7c2e-9953-c151d4619f25,21,2,1,16,2,3,7,4,94025,0,1,0
2020-07-02 01:51:17,2020-07-02 01:51:58,IP Address,*******,100,41,True,2020-07-02 01:51:59,R_2taijIsvDns4yXH,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,TRUE,,,,,,FALSE,,,,,,,5efd91b6-77df-ccad-ae1e-c4f1cfd986a5,20,2,-3105,15,2,-3105,7,4,90201,1,1,2
2020-07-02 01:52:25,2020-07-02 01:55:18,IP Address,*******,100,172,True,2020-07-02 01:55:18,R_1o7lnQV3f9X8QvY,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,Strongly agree,Agree,Somewhat disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd9220-2dc5-4e6e-3dde-4f651e0c5595,19,1,19,2,1,8,3,3,72212,1,2,0
2020-07-02 02:00:24,2020-07-02 02:02:23,IP Address,*******,100,118,True,2020-07-02 02:02:23,R_3Rm5XHR11Vnb7Md,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Agree,Agree,Somewhat disagree,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Black men,Black women,Women,White women",Slightly liberal,Heterosexual,Man,Nothing in particular,No,5efd93f2-b7eb-676a-6ef0-9e7f06d7ad12,30,1,15,2,1,6,2,4,95131,0,2,1
2020-07-02 02:02:30,2020-07-02 02:02:41,IP Address,*******,100,10,True,2020-07-02 02:02:42,R_2zwHhni4nmmQozx,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd9483-8fff-c05d-0710-a2cb9fa9838b,18,2,1,15,2,3,3,4,94025,0,0,2
2020-07-02 02:04:20,2020-07-02 02:07:24,IP Address,*******,100,184,True,2020-07-02 02:07:24,R_9M6I5ku1tRRPCx3,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Neither agree nor disagree,Strongly agree,Strongly agree,Disagree,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd94fb-ba20-8830-5b2f-120a20b62d87,42,2,1,15,2,4,2,1,13126,0,1,2
2020-07-02 02:20:51,2020-07-02 02:20:59,IP Address,*******,100,8,True,2020-07-02 02:20:59,R_RmZHuEmDK3KMyEV,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd98c0-d4b5-3ff3-e0dd-640ed92a548f,20,2,-3105,16,2,4,4,3,79045,0,3,0
2020-07-02 02:21:49,2020-07-02 02:22:18,IP Address,*******,100,29,True,2020-07-02 02:22:18,R_3I3u83QqZyseb9p,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd98f7-4fef-126a-1d7b-cde23cf8b3c3,20,2,1,2,2,1,7,4,94025,0,3,1
2020-07-02 02:23:24,2020-07-02 02:23:39,IP Address,*******,100,15,True,2020-07-02 02:23:39,R_3PThnpCQJAsDpC4,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,FALSE,Somewhat agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd9952-5391-454f-8afe-79d3f2dafdb6,20,2,5,2,2,8,1,3,41030,0,3,1
2020-07-02 02:24:28,2020-07-02 02:24:41,IP Address,*******,100,12,True,2020-07-02 02:24:41,R_10GGKW6YDCFUXQt,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd999b-34d7-aed5-5d29-d959e884bd7e,18,2,1,15,2,2,7,4,91505,0,3,0
2020-07-02 02:24:39,2020-07-02 02:25:10,IP Address,*******,100,30,True,2020-07-02 02:25:10,R_rqYcPVdtaitjaGB,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,,,,,,FALSE,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,,5efd9991-e9bd-3836-08b7-40facb54510d,18,2,3,2,5,2,1,1,10036,1,0,2
2020-07-02 02:30:08,2020-07-02 02:30:42,IP Address,*******,100,34,True,2020-07-02 02:30:42,R_24Ax109PzncNTkR,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Agree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd9acc-a623-0480-4c81-5b932e7a6f8c,24,2,19,2,2,6,2,4,89081,0,2,1
2020-07-02 02:31:54,2020-07-02 02:32:14,IP Address,*******,100,19,True,2020-07-02 02:32:14,R_3D6MTefVOlTRSdy,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,Agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd9b36-5b4d-cf28-0e02-851995948bfb,20,1,-3105,2,1,2,1,3,33314,1,1,1
2020-07-02 02:43:23,2020-07-02 02:43:39,IP Address,*******,100,15,True,2020-07-02 02:43:39,R_2S3xsJEbqn3h16F,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd9e0c-f406-c18b-90c9-54eadb3b022f,19,1,5,1,2,2,10,3,28540,1,2,0
2020-07-02 02:49:44,2020-07-02 02:50:44,IP Address,*******,100,60,True,2020-07-02 02:50:44,R_2rSjoUczZFPjtW3,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efd9f69-e5d3-7d6d-0d8a-0137f7d9bd35,19,1,1,1,1,2,7,4,94025,1,0,1
2020-07-02 03:15:48,2020-07-02 03:16:02,IP Address,*******,100,14,True,2020-07-02 03:16:02,R_2qaZPW5xMwMwYoo,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,Agree,Neither agree nor disagree,Strongly agree,Agree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efda5ae-39d6-b3be-0b73-caeaf3d57b7b,21,2,5,15,2,5,10,1,11735,1,2,0
2020-07-02 03:19:16,2020-07-02 03:21:07,IP Address,*******,100,110,True,2020-07-02 03:21:08,R_1A3dldgSc3We5mV,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efda67b-654a-1670-242b-9ae0d435b920,19,2,1,2,2,2,2,3,20011,0,2,1
2020-07-02 03:23:22,2020-07-02 03:24:37,IP Address,*******,100,74,True,2020-07-02 03:24:38,R_tPQkX4RaQuM46lz,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efda767-35b6-f673-6e3a-8f4bd0fa67f1,18,2,1,15,2,5,10,4,85002,0,0,0
2020-07-02 03:26:00,2020-07-02 03:27:38,IP Address,*******,100,98,True,2020-07-02 03:27:39,R_2aQXGemYh6pKgvU,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Somewhat agree,Somewhat disagree",,,,,,FALSE,,,,,,FALSE,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly agree,FALSE,,,,,,FALSE,,,,,,,5efda806-7f8a-ae61-b0c9-fbcd3ed490b8,19,2,1,2,2,1,1,3,29302,1,3,2
2020-07-02 03:49:03,2020-07-02 03:49:26,IP Address,*******,100,22,True,2020-07-02 03:49:27,R_2v1EJxvZUb23Kvv,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Disagree,,,,,,FALSE,,,,,,FALSE,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,FALSE,,,,,,FALSE,,,,,,,5efdad58-d661-b732-bc11-a42c2487c20d,20,2,1,2,2,5,7,4,80012,1,0,2
2020-07-02 03:52:19,2020-07-02 03:52:31,IP Address,*******,100,11,True,2020-07-02 03:52:31,R_QcgdTSb3DchNuQp,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efdae1f-5398-4be6-3900-eb0538019a30,20,2,1,15,2,1,3,3,76306,0,2,1
2020-07-02 03:53:05,2020-07-02 03:54:57,IP Address,*******,100,111,True,2020-07-02 03:54:57,R_1dGotBg7uqtU42K,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,Strongly disagree,Agree,Strongly disagree,Neither agree nor disagree,Agree,FALSE,,,,,,FALSE,,,,,,,5efdae5c-1cfc-37cb-e1fa-24496f6d9d3d,19,2,1,15,2,2,10,3,37064,1,3,2
2020-07-02 04:26:05,2020-07-02 04:28:42,IP Address,*******,100,156,True,2020-07-02 04:28:42,R_bCNbhGTxxqU5gm5,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Disagree,Somewhat agree,Agree,Disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Somewhat disagree,Agree,Somewhat disagree,Somewhat agree,Agree,FALSE,"Black people,Black men,Black women,Lesbian, gay, bisexual, and trans gender Black people,Women,Lesbian, bisexual, and trans gender women",Conservative,Heterosexual,Man,Roman Catholic,Yes,5efdb601-a59f-bb2d-d05b-21d3f2b1e2b3,21,1,1,11,5,1,9,4,92663,0,0,3
2020-07-02 04:40:07,2020-07-02 04:41:09,IP Address,*******,100,61,True,2020-07-02 04:41:09,R_1gb7Lay1Q7YTCqe,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Agree,Somewhat disagree,Somewhat agree,Agree,Agree,FALSE,,,,,,,5efdb94c-26b0-3f25-5093-45936009b0b3,21,2,1,16,2,4,7,3,76120,1,1,3
2020-07-02 04:44:36,2020-07-02 04:44:55,IP Address,*******,100,19,True,2020-07-02 04:44:55,R_10H1vH056oN2kXx,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly agree,Strongly agree,Strongly agree,Strongly agree,TRUE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efdb9fe-9152-f23a-16d3-4755e31bf9ed,35,2,24,2,2,7,1,3,70117,0,3,0
2020-07-02 04:53:52,2020-07-02 04:57:16,IP Address,*******,100,203,True,2020-07-02 04:57:16,R_2cnNpx4MsLuIKls,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,"Black men,Women",Slightly conservative,Bisexual or pansexual,Man,Jewish,No,5efdbcb4-3de4-7dcb-a18c-0582e98b7eab,33,1,15,2,2,7,1,4,91320,0,1,0
2020-07-02 05:21:42,2020-07-02 05:22:10,IP Address,*******,100,27,True,2020-07-02 05:22:10,R_3EcF4VbbdpW6yPs,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,Agree,Somewhat agree,Neither agree nor disagree,FALSE,Somewhat disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efdc306-53c7-6452-9e93-a0f5344ad110,21,2,12,16,2,2,6,3,77581,0,3,1
2020-07-02 05:25:24,2020-07-02 05:25:29,IP Address,*******,100,4,True,2020-07-02 05:25:29,R_1jr1CQNrQJLJrTW,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efdc3d3-a57a-abe9-750c-87ca9ee5370d,19,2,1,15,2,6,3,3,28433,1,2,1
2020-07-02 05:40:21,2020-07-02 05:40:33,IP Address,*******,100,11,True,2020-07-02 05:40:33,R_3imnIQ2NkDNew0A,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,Strongly agree,Agree,Somewhat agree,FALSE,Somewhat agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efdc765-66e2-5e2d-2c5a-70e8435d9bb9,25,1,4,16,2,2,4,3,77016,0,3,3
2020-07-02 05:45:13,2020-07-02 05:45:35,IP Address,*******,100,22,True,2020-07-02 05:45:36,R_3nqoSZf78RTKQPR,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efdc888-cfd1-744f-c4a0-3f82bbcbd7da,33,1,5,1,1,6,10,3,71423,1,1,0
2020-07-02 06:40:10,2020-07-02 06:41:11,IP Address,*******,100,60,True,2020-07-02 06:41:11,R_2sXEdRg89eGXpW3,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efdd57a-a9cb-77f0-5afb-0aa8816b4e6c,23,1,10,2,1,4,1,3,71202,0,3,0
2020-07-02 06:35:21,2020-07-02 06:42:17,IP Address,*******,100,415,True,2020-07-02 06:42:17,R_Tnlfop4yGJXpdyV,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,Strongly agree,Agree,Strongly agree,Disagree,Disagree,FALSE,,,,,,,5efdb12f-c5b5-2c70-19bc-a8ead643d30c,20,1,2,2,2,5,5,3,33312,1,2,3
2020-07-02 06:46:13,2020-07-02 06:47:29,IP Address,*******,100,75,True,2020-07-02 06:47:29,R_3Ms8w7tLakY6hlM,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,FALSE,,,,,,FALSE,,,,,,,5efdd709-3a4f-fb83-79d4-378c1b27c9b6,21,2,2,2,2,7,1,1,19019,1,2,2
2020-07-02 06:46:14,2020-07-02 06:47:52,IP Address,*******,100,98,True,2020-07-02 06:47:53,R_1MKhJ8kaUHrxcPr,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat disagree,Agree,Agree,Somewhat disagree,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,,,,,,FALSE,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Agree,FALSE,,,,,,FALSE,"Black people,Lesbian, gay, bisexual, and trans gender Black people,Lesbian, bisexual, and trans gender women",Slightly conservative,Heterosexual,Woman,Nothing in particular,No,5efdd6f7-8985-28d5-09ac-7614f9c0f93c,34,1,18,1,1,6,9,3,32258,1,3,2
2020-07-02 07:22:48,2020-07-02 07:23:47,IP Address,*******,100,59,True,2020-07-02 07:23:47,R_1jWmIhs4qVBjWYz,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Strongly Agree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efddf85-806f-b082-3745-878496dfc49c,22,2,2,15,2,4,1,3,77498,0,0,0
2020-07-02 07:26:09,2020-07-02 07:27:16,IP Address,*******,100,66,True,2020-07-02 07:27:16,R_2cjFQSYMqKWeUoj,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,Agree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efde04f-207a-59f6-9902-eacfba609f76,19,2,1,16,2,-3105,7,1,10474,1,0,0
2020-07-02 07:37:36,2020-07-02 07:37:46,IP Address,*******,100,10,True,2020-07-02 07:37:47,R_qO7aVKoOKf4AVfH,*******,*******,*******,*******,*******,*******,anonymous,EN,I do not want to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efde2f8-92ca-5523-037d-9af2b09df5ad,22,1,1,2,1,3,7,3,77082,0,3,1
2020-07-02 07:47:13,2020-07-02 07:47:52,IP Address,*******,100,38,True,2020-07-02 07:47:52,R_3qlf2e0LyJHkuAj,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,,,,,FALSE,,,,,FALSE,,,,,FALSE,Somewhat disagree,Disagree,,Agree,FALSE,Strongly disagree,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,,5efde508-2b75-b276-692f-d3e3e4e93574,19,2,1,2,2,1,9,3,28602,0,3,0
2020-07-02 06:47:42,2020-07-02 08:15:37,IP Address,*******,100,5275,True,2020-07-02 08:15:37,R_XGThzF88gxpDpjX,*******,*******,*******,*******,*******,*******,anonymous,EN,I would like to participate,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,"Strongly Agree,Strongly disagree",,,,,,FALSE,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,FALSE,,,,,,FALSE,,,,,,FALSE,"Black people,Black men,Black women,Women,White women",Liberal,Heterosexual,Woman,Protestant,No,5efdd620-e245-3940-fd77-3a1020b922a2,23,2,18,1,2,4,2,4,87107,1,0,1
